molecule_chembl_id,kinase,IC50,units,canonical_smiles,pIC50,ro5_fulfilled,ROMol
CHEMBL3894204,CDK2,1460.0,nM,CN(C)C1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nn2)CC1,5.835647144215563,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3f760>
CHEMBL5177698,CDK1,1470.0,nM,CNc1nc(C(=O)/C=C/c2ccc(OC)cc2)c(C)s1,5.832682665251824,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3f7d0>
CHEMBL5757213,CDK2,1490.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCCN(C)C)C5)ncc3F)cc2n1C1CC1,5.826813731587726,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3f840>
CHEMBL1242973,CDK2,1500.0,nM,COC(=O)[C@@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(O)=C1c1ccc(O)cc1,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3f8b0>
CHEMBL6041765,CDK9,1500.0,nM,CN(CCNc1cc(-c2ccc3ncn(Cc4cccc(F)c4)c3c2)c(Cl)cn1)Cc1ccccc1,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3f920>
CHEMBL115125,CDK2,1500.0,nM,Cc1cc(NC(=O)c2ccccc2)n[nH]1,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3f990>
CHEMBL1242367,CDK4,1500.0,nM,CCNc1cc(N[C@H]2CC[C@@H](O)CC2)nc(Nc2ccc3c(ccn3Cc3ccccc3)c2)n1,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3fa00>
CHEMBL6038748,CDK9,1500.0,nM,Fc1cccc(Cn2cnc3ccc(-c4cc(NC[C@H]5CCN5)ncc4Cl)cc32)c1,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3fa70>
CHEMBL458926,CDK2,1500.0,nM,CC(C)Nc1cc(Cl)nc2c(C#N)cnn12,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3fae0>
CHEMBL372247,CDK1,1500.0,nM,OCC(O)CNc1[nH]cnc2nc(-c3ccccc3)c(-c3ccccc3)c1-2,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3fb50>
CHEMBL457979,CDK4,1500.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)Cc4ccccc4)cc3)n2)n1C(C)C,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3fbc0>
CHEMBL3702214,CDK6,1500.0,nM,COCCn1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)cn3)nc21,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3fc30>
CHEMBL5982633,CDK9,1500.0,nM,O=C(Nc1cc(-c2ccc3ncn(CC4CCOCC4)c3c2)c(Cl)cn1)C1CCS(=O)(=O)C12CCNC2,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3fca0>
CHEMBL5975923,CDK9,1500.0,nM,O=C(Nc1cc(-c2ccc3ncn(CC4CCOCC4)c3c2)c(Cl)cn1)C1=CCCNC1,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3fd10>
CHEMBL59073,CDK2,1500.0,nM,COc1ccc2c(c1)NC(=O)/C2=C\c1[nH]cc2c1CCOC2=O,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3fd80>
CHEMBL234065,CDK1,1500.0,nM,COc1ccc(-c2nc(Nc3ccc(CCO)cc3)ncc2C#N)cc1,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3fdf0>
CHEMBL455194,CDK9,1500.0,nM,CC1CC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CCN1,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3fe60>
CHEMBL362814,CDK4,1500.0,nM,CN(C)C(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3fed0>
CHEMBL3701062,CDK2,1500.0,nM,Cc1nccc(-c2ccc(C(=O)N3CCOCC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3ff40>
CHEMBL116047,CDK2,1500.0,nM,O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1Br,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0040>
CHEMBL3589672,CDK9,1500.0,nM,O=C(O)c1nc2ccc(I)cc2c2[nH]c3c(Br)cccc3c12,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e00b0>
CHEMBL3589666,CDK9,1500.0,nM,COc1ccc2c(c1)nc(C(=O)O)c1c3cccc(Br)c3[nH]c21,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0120>
CHEMBL573108,CDK2,1500.0,nM,CC(C)(C(N)=O)C(=O)NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0200>
CHEMBL3668405,CDK9,1500.0,nM,CN1CCC(c2cc3c(-c4nc(Nc5nc(N)ccc5Cl)ccc4Cl)ccnc3[nH]2)CC1,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0270>
CHEMBL3915889,CDK2,1500.0,nM,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCC(N5CCCCC5)CC4)cn3)nc12,5.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e02e0>
CHEMBL248176,CDK2,1517.0,nM,CCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,5.81901441921327,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0350>
CHEMBL3956661,CDK2,1520.0,nM,CC1(C)CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CCN1CC1CC1,5.818156412055227,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e03c0>
CHEMBL3824296,CDK2,1520.0,nM,Cc1nn(C2CCNCC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,5.818156412055227,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0430>
CHEMBL4459754,CDK1,1520.0,nM,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@@H]3CCNC[C@H]3O)nc12,5.818156412055227,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e04a0>
CHEMBL3301610,CDK1,1523.0,nM,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,5.817300096663957,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0510>
CHEMBL5558604,CDK2,1526.5,nM,CC(C)c1cnn2c(NCc3ccc(NC(=O)CCCCCCO)cc3)nc(OC3CCN(C)CC3)nc12,5.81630319136532,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0580>
CHEMBL233225,CDK1,1540.0,nM,Clc1cnc(Nc2ccc(CCN3CCCC3)cc2)nc1-c1ccc2cc[nH]c2c1,5.8124792791635365,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e05f0>
CHEMBL5571632,CDK1,1541.0,nM,CC#Cc1nc2c(C(=O)N3CCn4ncnc4C3)c(N)n(-c3c(C)ccc(O)c3C)c2nc1C,5.81219736128158,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0660>
CHEMBL6141840,CDK1,1548.0,nM,COCCN1CCC(c2cc3c(-c4cnn(CC5CC5)c4)c(Cl)cnc3[nH]2)CC1,5.810229043653126,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e06d0>
CHEMBL378420,CDK1,1550.0,nM,Nc1nc(Nc2ccc(S(=O)(=O)NC(=O)CCN3CCOCC3)cc2)nn1C(=O)c1c(F)cccc1F,5.809668301829708,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0740>
CHEMBL364172,CDK4,1553.0,nM,N#C/C=C(/c1ccc2nc(N)c(C(=O)c3c(F)cccc3F)n2c1)c1c(F)cccc1F,5.808828544271441,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e07b0>
CHEMBL3691599,CDK4,1566.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5)cn3)nc2n1C1CCN(C(C)(C)C)CC1,5.805208242278075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0820>
CHEMBL3890659,CDK2,1580.0,nM,CCN(CC)C1CCN(C2CCN(c3ccc(Nc4ncc5cc6n(c5n4)C4(CCCCC4)CNC6=O)nc3)CC2)C1,5.801342913045577,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0890>
CHEMBL5597396,CDK2,1587.0,nM,O=C(CCCCCn1cc(Nc2ncc(Cl)c(-c3cnc4ccccn34)n2)cn1)NO,5.799423073245151,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0900>
CHEMBL457208,CDK2,1600.0,nM,O=C(Cc1ccccc1)Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e09e0>
CHEMBL445757,CDK4,1600.0,nM,CC(C)Oc1ccc2c(-c3ccnc(NC4CC4)n3)cnn2n1,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0a50>
CHEMBL5911482,CDK9,1600.0,nM,Cc1nnc(CNc2cc(-c3ccc4ncn(Cc5cccc(F)c5)c4c3)c(Cl)cn2)[nH]1,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0ac0>
CHEMBL2035054,CDK2,1600.0,nM,CN1C/C=C/COCc2ccc(o2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0b30>
CHEMBL3663760,CDK2,1600.0,nM,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0ba0>
CHEMBL99037,CDK1,1600.0,nM,O=C1Cc2c([nH]c3ccc(F)cc23)-c2ccccc2N1,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0c10>
CHEMBL3891725,CDK9,1600.0,nM,CN1Cc2c(C3=CCN(CC(=O)O)CC3(C)C)[nH]c3nccc(c23)-c2cc(F)ccc21,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0c80>
CHEMBL319467,CDK4,1600.0,nM,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0cf0>
CHEMBL508506,CDK9,1600.0,nM,CC1NCCCC1C(=O)Nc1ncc(SCc2ncc(C(C)(C)C)o2)s1,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0d60>
CHEMBL3651157,CDK1,1600.0,nM,COc1ccc2cc3c(nc2c1)C1=C([Si](C)(C)C)C(=O)CC1CC3O,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0dd0>
CHEMBL4765079,CDK9,1600.0,nM,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc4ccccn34)c(Cl)cn2)C1,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0eb0>
CHEMBL5853237,CDK9,1600.0,nM,CN(C)C(C)(C)CNc1cc(-c2ccc3ncn(Cc4cccc(F)c4)c3c2)c(Cl)cn1,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e0f20>
CHEMBL477064,CDK2,1600.0,nM,CCCOc1cnc(CN/C=C2\C(=O)NC(=O)c3ccc(I)cc32)cc1O,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1000>
CHEMBL243017,CDK1,1600.0,nM,CC(C)(N)c1ccc(-c2nc(Nc3ccc(CCO)cc3)ncc2C#N)cc1,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1070>
CHEMBL254979,CDK4,1600.0,nM,O=C(Cc1ccc2ccccc2c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e10e0>
CHEMBL1234009,CDK1,1600.0,nM,c1ccc2c(c1)Cc1c-2n[nH]c1-c1ccncc1,5.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1150>
CHEMBL392306,CDK1,1610.0,nM,CN1CCN(CCc2ccc(Nc3ncc(Cl)c(-c4ccc(C(C)(C)N)cc4)n3)cc2)CC1,5.79317412396815,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e11c0>
CHEMBL341110,CDK2,1610.0,nM,Cn1cc(C2=C(c3cn(CC(O)CO)c4ccccc34)C(=O)NC2=O)c2ccccc21,5.79317412396815,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1230>
CHEMBL3966804,CDK2,1620.0,nM,CCN(CC)C1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1,5.790484985457369,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e12a0>
CHEMBL3702235,CDK4,1630.0,nM,CC[C@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(NC)CC4)cn3)nc21,5.787812395596042,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1310>
CHEMBL3691566,CDK4,1630.0,nM,CNC(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5)cn3)nc2n1C1CCCC1,5.787812395596042,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1380>
CHEMBL3891784,CDK2,1660.0,nM,CC(C)N1CCN(Cc2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,5.779891911959945,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e13f0>
CHEMBL4519886,CDK1,1660.0,nM,CC(C)c1cnn2c(NCc3ccccc3)cc(NCC3CCNCC3)nc12,5.779891911959945,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1460>
CHEMBL3894860,CDK2,1660.0,nM,CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,5.779891911959945,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e14d0>
CHEMBL210581,CDK1,1660.0,nM,COCCOCC(=O)NS(=O)(=O)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,5.779891911959945,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1540>
CHEMBL4211162,CDK1,1671.1,nM,CCN1CCN(Cc2ccc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)c(F)cn3)nn2)CC1,5.776997560789591,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e15b0>
CHEMBL3823929,CDK2,1680.0,nM,CC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c2C)CC1,5.774690718274137,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1620>
CHEMBL3947713,CDK2,1680.0,nM,CC1(C)CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CCN1C1CC1,5.774690718274137,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1690>
CHEMBL185914,CDK2,1691.0,nM,Nc1nc2ccc(/C(=C/c3nn[nH]n3)c3c(F)cccc3F)cn2c1C(=O)c1c(F)cccc1F,5.771856392402258,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1700>
CHEMBL2029913,CDK1,1700.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(-c5ccnn5C)n(C5CCCC5)c4n3)cn2C)CC1,5.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1770>
CHEMBL210540,CDK2,1700.0,nM,Cc1cc(-c2cnc(Nc3cnc(CN4CCN(C)CC4)cn3)s2)nc(OC2CCCCC2)n1,5.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e17e0>
CHEMBL233153,CDK2,1700.0,nM,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(C(F)(F)F)c3)c(O)c(=O)c2c1,5.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1850>
CHEMBL271137,CDK1,1700.0,nM,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3cccc(CO)c32)cc1,5.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e18c0>
CHEMBL6054113,CDK9,1700.0,nM,NC1(C(=O)Nc2cc(-c3ccc4ncn(CC5CCOCC5)c4c3)c(Cl)cn2)CCCC1,5.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1930>
CHEMBL3798066,CDK1,1700.0,nM,CN(C)C(=O)c1cccc(-c2cnc(N)c(-c3nc4cccc(N5CCNCC5)c4[nH]3)n2)c1,5.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e19a0>
CHEMBL390186,CDK1,1700.0,nM,N#Cc1cnc(Nc2ccc(CCO)cc2)nc1-c1cc2ccccc2[nH]1,5.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1a10>
CHEMBL178737,CDK4,1700.0,nM,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,5.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1af0>
CHEMBL3651156,CDK1,1700.0,nM,COc1ccc2nc3c(cc2c1)C(O)CC1CC(=O)C([Si](C)(C)C)=C31,5.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1b60>
CHEMBL3651158,CDK1,1700.0,nM,COc1cc2cc3c(nc2cc1OC)C1=C([Si](C)(C)C)C(=O)CC1CC3O,5.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1bd0>
CHEMBL2012404,CDK1,1700.0,nM,CN(C)C(=O)[C@@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cn1C,5.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1c40>
CHEMBL28,CDK6,1700.0,nM,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,5.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1cb0>
CHEMBL5755607,CDK1,1702.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN=C(N)N)C5)ncc3F)cc2n1C(C)C,5.769040444251431,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1d20>
CHEMBL185914,CDK4,1703.0,nM,Nc1nc2ccc(/C(=C/c3nn[nH]n3)c3c(F)cccc3F)cn2c1C(=O)c1c(F)cccc1F,5.7687853520374,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1d90>
CHEMBL5091949,CDK6,1705.0,nM,CC(C)N1CCN(C(=O)c2ccc(Nc3nccc(-c4ccc5ncc(N(C)C)nc5c4)n3)nc2)CC1,5.768275616671484,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1e00>
CHEMBL183362,CDK2,1711.0,nM,Nc1nc2ccc(C(=O)c3c(F)cccc3F)cn2c1C(=O)c1ccc(Cl)cc1,5.7667499904589,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1e70>
CHEMBL4562323,CDK9,1711.0,nM,CC(C)c1cnn2c(NCc3ccccc3-n3cccn3)nc(OC3CCCNC3)nc12,5.7667499904589,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1ee0>
CHEMBL5598317,CDK2,1711.0,nM,O=C(CCCCCCn1cc(Nc2ncc(Cl)c(-c3cnc4ccccn34)n2)cn1)NO,5.7667499904589,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1f50>
CHEMBL519795,CDK2,1730.0,nM,CN1CCN(c2cccc3[nH]c(-c4n[nH]c5cc(-c6ccc(N)c(F)c6)ccc45)nc23)CC1,5.761953896871205,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e1fc0>
CHEMBL5647234,CDK2,1730.0,nM,Cc1nn2c(-c3ccccc3)ccnc2c1/C(N)=N/O,5.761953896871205,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2030>
CHEMBL255718,CDK4,1750.0,nM,O=C(Cc1ccc(O)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,5.756961951313706,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e20a0>
CHEMBL3918318,CDK2,1760.0,nM,C[C@H]1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CCN1,5.75448733218585,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2110>
CHEMBL234625,CDK1,1770.0,nM,CN(C)CCc1ccc(Nc2ncc(Cl)c(-c3ccc4cc[nH]c4c3)n2)cc1,5.752026733638193,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2180>
CHEMBL5557963,CDK4,1771.0,nM,CCC(=O)Nc1ccc(CNc2nc(NC3CCOCC3)nc3c(C(C)C)cnn23)cc1,5.751781438809925,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e21f0>
CHEMBL3684987,CDK4,1790.0,nM,COc1cc2c3cnc(Nc4ccc5c(n4)CCNC5)nc3n([C@H]3CC[C@H](C)CC3)c2cn1,5.747146969020107,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2260>
CHEMBL401603,CDK2,1800.0,nM,CCCN(CCC)c1ccc2[nH]nc(NC(=O)Cc3ccccc3)c2c1,5.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e22d0>
CHEMBL402158,CDK4,1800.0,nM,O=C(Cc1cccc(Br)c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,5.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2340>
CHEMBL362558,CDK4,1800.0,nM,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,5.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e23b0>
CHEMBL458420,CDK2,1800.0,nM,O=C(Nc1ccccc1)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,5.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2420>
CHEMBL6031376,CDK9,1800.0,nM,O=S1(=O)CCC(Nc2cc(-c3ccc4ncn(Cc5cccc(F)c5)c4c3)c(Cl)cn2)C12CNC2,5.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2490>
CHEMBL3085234,CDK1,1800.0,nM,COc1ccccc1CNc1nc(N2CCC[C@@H]2CO)nc2c1ncn2C(C)C,5.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2500>
CHEMBL336242,CDK1,1800.0,nM,O=C(Nc1cc(CN[C@H]2Cc3ccc(Cl)cc3C2)n[nH]1)Nc1cccc2c1[C@@H]1CCCN1C2=O,5.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2570>
CHEMBL4297488,CDK1,1800.0,nM,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCNC[C@@H]3O)nc12,5.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e25e0>
CHEMBL204054,CDK2,1800.0,nM,Brc1cccc(-c2cc(NCc3ccncc3)n3nccc3n2)c1,5.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2650>
CHEMBL5279871,CDK2,1800.0,nM,Nc1c([N+](=O)[O-])cnc(NC2CCCCC2)c1[N+](=O)[O-],5.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e26c0>
CHEMBL256558,CDK4,1800.0,nM,Cc1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,5.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2730>
CHEMBL5092606,CDK1,1812.5,nM,CN(C)C(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@H]3CC[C@@H](N)CC3)n2)cc1,5.7417219847569685,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e27a0>
CHEMBL3421967,CDK2,1819.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2c[nH]c3cnccc23)n1,5.740167300936516,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2810>
CHEMBL4850687,CDK9,1834.0,nM,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCl)CC4)cn3)nc2n(C2CCCC2)c1=O,5.736600668665998,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2880>
CHEMBL5094409,CDK9,1837.0,nM,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1C(C)(C)C,5.735890843694191,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e28f0>
CHEMBL523113,CDK2,1840.0,nM,Cn1cc(C2=C(c3coc4ccc(F)cc34)C(=O)NC2=O)c2cc(Cl)ccc21,5.735182176990463,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2960>
CHEMBL5592738,CDK9,1847.0,nM,COc1ccccc1Nc1nc(N[C@H]2CC[C@H](N)CC2)ncc1Cl,5.733533104559759,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e29d0>
CHEMBL5273636,CDK2,1850.0,nM,CCOC(=O)c1cnn2c(-c3ccc(Cl)cc3)nc(NCc3ccccc3)nc12,5.732828271596986,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2a40>
CHEMBL48362,CDK4,1870.0,nM,CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccc(S(N)(=O)=O)cc2)C3=O)CC1,5.7281583934635005,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2ab0>
CHEMBL3673435,CDK1,1877.0,nM,COc1cc(F)ccc1-c1ccnc(NC(=O)C2CCC(NC(C)=O)C2)c1,5.7265357273786535,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2b20>
CHEMBL3961115,CDK2,1890.0,nM,CCOCCN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1,5.723538195826755,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2b90>
CHEMBL5570485,CDK1,1892.0,nM,Cc1ccc(O)c(C)c1-n1c(N)c(C(=O)N2CCn3nccc3C2)c2nc(C)c(C3CCN(C)CC3)nc21,5.723078867934226,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2c00>
CHEMBL245733,CDK2,1895.0,nM,CC1CCN(C(=O)N2CCC(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)CC2)CC1,5.722390785695909,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2ce0>
CHEMBL248108,CDK1,1900.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,5.721246399047171,True,<rdkit.Chem.rdchem.Mol object at 0x735c791e2d50>
