molecule_chembl_id,kinase,IC50,units,canonical_smiles,pIC50,ro5_fulfilled,ROMol,has_brenk
CHEMBL3691612,CDK1,12731.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC[C@@H]5CC[C@H](C4)N5)cn3)nc2n1C1CCCC1,4.895137481858923,True,<rdkit.Chem.rdchem.Mol object at 0x735c791dba70>,False
CHEMBL3691587,CDK1,12815.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5C)cn3)nc2n1C1CCCC1,4.892281389479737,True,<rdkit.Chem.rdchem.Mol object at 0x735c791db8b0>,False
CHEMBL3691579,CDK1,12965.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5)cn3)nc2n1[C@@H]1C[C@H]2CC[C@@H]1C2,4.88722747889463,True,<rdkit.Chem.rdchem.Mol object at 0x735c791db7d0>,False
CHEMBL4582624,CDK9,13000.0,nM,COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccc(CC#N)nc34)CC2)CC1,4.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c791db6f0>,False
CHEMBL5404611,CDK2,13000.0,nM,O=C(O)c1ccc(Br)cc1NCCc1c[nH]c2ccccc12,4.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c791db680>,False
CHEMBL405551,CDK2,13000.0,nM,c1nc(OCC2CCCCC2)c2nc[nH]c2n1,4.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c791db610>,False
CHEMBL103272,CDK1,13000.0,nM,CC(C)C(CO)Nc1nc(Nc2cccc(Cl)c2)c2nc(Cl)n(C(C)C)c2n1,4.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c791db5a0>,False
CHEMBL1922209,CDK1,13000.0,nM,CCC(O)[C@H](CC)Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1,4.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c791db370>,False
CHEMBL1922211,CDK4,13000.0,nM,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,4.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c791db290>,False
CHEMBL4471178,CDK2,13000.0,nM,CC(C)n1cnc2c(NCc3cccc(C(F)(F)F)c3)ncnc21,4.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c791db220>,False
CHEMBL3658072,CDK1,13000.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCC(O)CC4)cn3)nc2n1C1CCCC1,4.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c791db1b0>,False
CHEMBL3691561,CDK1,13206.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5)cn3)nc2n1C1CCCC1,4.8792287070630085,True,<rdkit.Chem.rdchem.Mol object at 0x735c791daf10>,False
CHEMBL3691650,CDK1,13280.5,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCC5(CCCN5)C4=O)cn3)nc2n1C1CCCC1,4.876785573826948,True,<rdkit.Chem.rdchem.Mol object at 0x735c791daea0>,False
CHEMBL443338,CDK1,13300.0,nM,O=C1NCc2cccc(-c3cc4cc(O)ccc4[nH]3)c21,4.876148359032914,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d86d0>,False
CHEMBL3691669,CDK1,13338.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@H]5CC[C@@H](CC4=O)N5)cn3)nc2n1C1CCCCC1,4.874909286917366,True,<rdkit.Chem.rdchem.Mol object at 0x735c791dadc0>,False
CHEMBL3421971,CDK2,13713.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2cn(C)c3c(C)nccc23)n1,4.862867523991007,True,<rdkit.Chem.rdchem.Mol object at 0x735c791daab0>,False
CHEMBL3654239,CDK1,14000.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCCNCC4)cn3)nc2n1C1CCCC1,4.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c791da9d0>,False
CHEMBL2062581,CDK2,14000.0,nM,CC(=O)Nc1ccc2[nH]cc(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,4.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c791da8f0>,False
CHEMBL550712,CDK2,14000.0,nM,Nc1nc(O)c(Cc2nn3c(Cc4ccccc4)nnc3s2)s1,4.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c791da7a0>,False
CHEMBL103567,CDK1,14000.0,nM,Cc1nc2c(Nc3cccc(Cl)c3)nc(NC3CCC(N)CC3)nc2n1C(C)C,4.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c791da730>,False
CHEMBL3654242,CDK2,14000.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(CN4CC(O)C4)cn3)nc2n1C1CCCC1,4.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c791da5e0>,False
CHEMBL1922218,CDK4,14000.0,nM,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@H](C)O,4.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c791da570>,False
CHEMBL3421964,CDK2,14060.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1cc(-c2c[nH]c3cnccc23)ncn1,4.852014679316195,True,<rdkit.Chem.rdchem.Mol object at 0x735c791da500>,False
CHEMBL3691628,CDK1,14105.5,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@H]5CNC[C@H]5CC4=O)cn3)nc2n1C1CCCC1,4.85061151472717,True,<rdkit.Chem.rdchem.Mol object at 0x735c791da3b0>,False
CHEMBL3691632,CDK1,14159.0,nM,CN1C[C@H]2CN(c3ccc(Nc4ncc5cc(C(=O)N(C)C)n(C6CCCC6)c5n4)nc3)C(=O)[C@H]2C1,4.848967418243558,True,<rdkit.Chem.rdchem.Mol object at 0x735c791da2d0>,False
CHEMBL3421965,CDK2,14789.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1cc(-c2cn(C)c3cnccc23)ncn1,4.830061191058185,True,<rdkit.Chem.rdchem.Mol object at 0x735c791da030>,False
CHEMBL3658028,CDK1,14800.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N(C)CCN)cn3)nc2n1C1CCCC1,4.8297382846050425,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d9fc0>,False
CHEMBL3654260,CDK1,15000.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(C[C@H](O)CO)CC4)cn3)nc2n1C1CCCC1,4.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d9ee0>,False
CHEMBL3589660,CDK9,15000.0,nM,O=C(O)c1nc2ccccc2c2[nH]c3c(Cl)cccc3c12,4.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d9d90>,False
CHEMBL317281,CDK4,15000.0,nM,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccc(F)cc3F)ncn2)cc1,4.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d9cb0>,False
CHEMBL5412165,CDK2,15000.0,nM,N#Cc1ccc(NCCc2c[nH]c3ccccc23)c(C(=O)O)c1,4.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d9b60>,False
CHEMBL100664,CDK2,15000.0,nM,COc1ccccc1Nc1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1,4.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d9850>,False
CHEMBL333231,CDK1,16000.0,nM,Clc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,4.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d95b0>,False
CHEMBL5192139,CDK1,16000.0,nM,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCNCC3)nc12,4.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d9540>,False
CHEMBL1809196,CDK2,16000.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C(F)(F)F)c(-c2cnc3ccccn23)n1,4.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d94d0>,False
CHEMBL206659,CDK1,16000.0,nM,CS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,4.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d93f0>,False
CHEMBL561985,CDK2,16000.0,nM,Cc1nnc2sc(SCc3ccccc3)nn12,4.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d9380>,False
CHEMBL493940,CDK2,16000.0,nM,CNc1nc2oc(-c3ccccc3)nc2c2c1ncn2C,4.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d9150>,False
CHEMBL334881,CDK4,16200.0,nM,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4Cl)oc23)[C@H](O)C1,4.790484985457369,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d9070>,False
CHEMBL4106830,CDK2,16460.0,nM,CC(C)[C@H]1CNC(=O)c2cc3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n21,4.783570169123749,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d9000>,False
CHEMBL3980145,CDK2,16500.0,nM,CC1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC(C)N1CCC(C)(C)C,4.782516055786093,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d8f20>,False
CHEMBL2334966,CDK2,16500.0,nM,N#Cc1ccc2ccn(-c3ccnc(N)n3)c2c1,4.782516055786093,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d8e40>,False
CHEMBL3421975,CDK2,16884.0,nM,CS(=O)(=O)c1ccc(-c2nccc(-c3c[nH]c4cnccc34)n2)cc1,4.772524656517629,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d8dd0>,False
CHEMBL269881,CDK2,17000.0,nM,Nc1nc(OCC2CCCCC2)c2nc[nH]c2n1,4.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d8ba0>,False
CHEMBL131378,CDK1,17000.0,nM,CC(C)n1cnc2c(NCc3ccccc3)nc(Cl)nc21,4.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d8ac0>,False
CHEMBL269538,CDK1,17000.0,nM,COc1ccc2c(c1)[nH]c1c(C)nccc12,4.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d8900>,False
CHEMBL606245,CDK2,17000.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12,4.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d8890>,False
CHEMBL2348172,CDK2,17000.0,nM,Nc1nccc(-n2ccc3ccc(C(F)(F)F)cc32)n1,4.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d8660>,False
CHEMBL3421970,CDK2,17368.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2c[nH]c3c(C)nccc23)n1,4.760250189553636,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d8430>,False
CHEMBL3691550,CDK1,17590.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC4C5O)cn3)nc2n1C1CCCCCC1,4.754734160542538,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d83c0>,False
CHEMBL445162,CDK2,17600.0,nM,CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,4.7544873321858505,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d8190>,False
CHEMBL405551,CDK1,18000.0,nM,c1nc(OCC2CCCCC2)c2nc[nH]c2n1,4.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d8c80>,False
CHEMBL99699,CDK4,18000.0,nM,CC(C)c1ccccc1Nc1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1,4.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791dba00>,False
CHEMBL430854,CDK2,18000.0,nM,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccc(Cl)cc3)n2)cc1,4.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d8b30>,False
CHEMBL388566,CDK1,18000.0,nM,O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4)c3)cc21,4.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d9230>,False
CHEMBL264406,CDK2,18000.0,nM,CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21,4.7447274948966935,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d9930>,False
CHEMBL5285499,CDK2,18200.0,nM,CCCc1cc(N[C@@H]2CC[C@@H](N)C2)n2nccc2n1,4.739928612014925,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d9690>,False
CHEMBL3134612,CDK2,18782.0,nM,COc1cc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc(OC)c1OC,4.726258163788953,True,<rdkit.Chem.rdchem.Mol object at 0x735c791db920>,False
CHEMBL3663785,CDK9,19000.0,nM,O=C(Nc1ccc(Cl)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)n1)c1ccccc1,4.721246399047171,True,<rdkit.Chem.rdchem.Mol object at 0x735c791dae30>,False
CHEMBL100664,CDK4,19000.0,nM,COc1ccccc1Nc1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1,4.721246399047171,True,<rdkit.Chem.rdchem.Mol object at 0x735c791dbf40>,False
CHEMBL1823632,CDK2,19700.0,nM,O=C(NC(c1ccccc1)C1CCNCC1)c1ccc2cnccc2c1,4.705533773838407,True,<rdkit.Chem.rdchem.Mol object at 0x735c791db0d0>,False
CHEMBL513716,CDK1,19800.0,nM,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4c(F)cccc4F)c3s2)cc1,4.703334809738469,True,<rdkit.Chem.rdchem.Mol object at 0x735c791dac70>,False
CHEMBL100079,CDK1,20000.0,nM,CCC(CO)Nc1nc(NCc2ccccc2)c2nc(Cl)n(C(C)C)c2n1,4.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791da6c0>,False
CHEMBL316485,CDK1,20000.0,nM,CN1C(=O)Cc2c([nH]c3ccc(Br)cc23)-c2ccccc21,4.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791da420>,False
CHEMBL1234833,CDK4,20000.0,nM,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@H](O)CO)nc12,4.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d80b0>,False
CHEMBL23254,CDK1,20000.0,nM,CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1,4.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d9310>,False
CHEMBL513336,CDK2,20000.0,nM,OCCn1cnc2c(NCc3ccccc3)nc(NCc3ccc(Br)cc3)nc21,4.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d84a0>,False
CHEMBL488811,CDK2,20000.0,nM,COc1cc(C2=C(c3cn(COc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC,4.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791d8350>,False
CHEMBL1922121,CDK1,20000.0,nM,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)C,4.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919e180>,False
CHEMBL3658032,CDK2,20000.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)nn3)nc2n1C1CCCC1,4.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919e7a0>,False
CHEMBL4213770,CDK1,20225.0,nM,CCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)nc2)CC1,4.69411146971569,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919e110>,False
CHEMBL3691622,CDK1,20621.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@H]5CNC[C@H]5C4=O)cn3)nc2n1C1CCCC1,4.685690277755153,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919c3c0>,False
CHEMBL2163610,CDK2,21000.0,nM,CC(=O)c1ccc(-c2ccc(Nc3c(C)c(N[C@H]4CCCNC4)nc4ccnn34)cc2)s1,4.6777807052660805,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919e0a0>,False
CHEMBL1823653,CDK2,21000.0,nM,O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCCNC1)c1ccc2cnccc2c1,4.6777807052660805,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919c740>,False
CHEMBL2348165,CDK2,21000.0,nM,Nc1nccc(-n2ccc3ncccc32)n1,4.6777807052660805,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919fd80>,False
CHEMBL1922211,CDK1,21000.0,nM,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,4.6777807052660805,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919f5a0>,False
CHEMBL1922121,CDK4,21000.0,nM,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)C,4.6777807052660805,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919d9a0>,False
CHEMBL234944,CDK1,21000.0,nM,CC(C)(N)c1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2C#N)cc1,4.6777807052660805,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919c4a0>,False
CHEMBL474807,CDK2,21500.0,nM,CN1CCN(c2cccc3[nH]c(-c4n[nH]c5cc(-c6ccc(CO)cc6)ccc45)nc23)CC1,4.667561540084395,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919eb90>,False
CHEMBL5555502,CDK2,21943.0,nM,CC(=O)Nc1cccc(CNc2nc(OC3CCN(C)CC3)nc3c(C(C)C)cnn23)c1N(C)C,4.658703996889934,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919e960>,False
CHEMBL150,CDK6,22000.0,nM,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,4.657577319177793,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919ec70>,False
CHEMBL373834,CDK1,22000.0,nM,O=Nc1c(-c2c(O)[nH]c3c(Br)cccc23)[nH]c2ccccc12,4.657577319177793,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919cdd0>,False
CHEMBL1922210,CDK1,22000.0,nM,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)C,4.657577319177793,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919d850>,False
CHEMBL322640,CDK2,22000.0,nM,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(Cl)ccc3Cl)ncn2)cc1,4.657577319177793,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919eea0>,False
CHEMBL100675,CDK2,22000.0,nM,Cc1ccc(Cl)c(Nc2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c1,4.657577319177793,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919c580>,False
CHEMBL101868,CDK4,23000.0,nM,COc1ccccc1Nc1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1,4.638272163982407,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919eb20>,False
CHEMBL328627,CDK1,23000.0,nM,CCn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,4.638272163982407,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919de00>,False
CHEMBL1922122,CDK1,23000.0,nM,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,4.638272163982407,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919ed50>,False
CHEMBL522011,CDK2,23000.0,nM,CNc1nc2c(nc(-c3ccccc3)n2C)c2c1ncn2C,4.638272163982407,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919ff40>,False
CHEMBL488646,CDK2,23000.0,nM,COc1cc(C2=C(c3cn(COC(C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,4.638272163982407,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919fd10>,False
CHEMBL1235213,CDK2,23000.0,nM,CCOc1ccc(Nc2c(C)c(N[C@H]3CCCNC3)nc3ccnn23)cc1,4.638272163982407,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919fc30>,False
CHEMBL5512510,CDK2,23678.0,nM,CC(=O)Nc1ccccc1CNc1nc(OC2CCN(C)CC2)nc2c(C(C)C)cnn12,4.625654983775391,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919fbc0>,False
CHEMBL557237,CDK2,24000.0,nM,CCSc1nn2c(Cc3ccccc3)nnc2s1,4.619788758288394,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919fae0>,False
CHEMBL99699,CDK2,24000.0,nM,CC(C)c1ccccc1Nc1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1,4.619788758288394,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919fa70>,False
CHEMBL557238,CDK2,24000.0,nM,CCSc1nn2c(COc3ccc(Cl)cc3)nnc2s1,4.619788758288394,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919f8b0>,False
CHEMBL2163623,CDK2,24000.0,nM,CCc1c(NC2CCCNC2)nc2ccnn2c1Nc1ccc(F)c(Cl)c1,4.619788758288394,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919f840>,False
CHEMBL1922122,CDK4,24000.0,nM,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,4.619788758288394,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919f760>,False
CHEMBL14762,CDK6,24500.0,nM,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,4.610833915635467,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919f6f0>,False
CHEMBL133213,CDK1,25000.0,nM,OCCNc1nc(NCc2ccccc2)c2[nH]cnc2n1,4.6020599913279625,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919f680>,False
CHEMBL2163608,CDK2,25000.0,nM,Cc1nc2ccc(Nc3c(C)c(N[C@H]4CCCNC4)nc4ccnn34)cc2s1,4.6020599913279625,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919f530>,False
CHEMBL1922120,CDK4,25000.0,nM,CCC(O)[C@@H](CC)Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1,4.6020599913279625,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919f4c0>,False
CHEMBL102136,CDK4,25000.0,nM,Cc1ccc(Nc2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)cc1,4.6020599913279625,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919f370>,False
CHEMBL3797559,CDK2,25000.0,nM,Nc1ncccc1-c1nc2ccccc2[nH]1,4.6020599913279625,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919f300>,False
CHEMBL3691629,CDK1,25059.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@@H]5CNC[C@@H]5CC4=O)cn3)nc2n1C1CCCC1,4.601036263874479,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919f140>,False
CHEMBL606245,CDK1,26000.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12,4.585026652029182,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919f060>,False
CHEMBL99687,CDK2,26000.0,nM,Cc1ccc(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)cc1,4.585026652029182,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919eff0>,False
CHEMBL203006,CDK2,26000.0,nM,Brc1cccc(-c2cc(NCc3ccncc3)n3ncnc3n2)c1,4.585026652029182,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919ef80>,False
CHEMBL2062563,CDK2,26000.0,nM,CC(=O)Nc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,4.585026652029182,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919ee30>,False
CHEMBL1087650,CDK2,26400.0,nM,CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccnc3c(-c4cccc(O)c4)c(-c4ccncc4)nn23)cc1,4.578396073130169,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919edc0>,False
CHEMBL1806525,CDK2,27000.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C#N)c(-c2cnc3ccccn23)n1,4.568636235841013,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919eab0>,False
CHEMBL205799,CDK2,27000.0,nM,CC(=O)N1CCN(C(=O)c2cccc(CSc3cnc(NC(=O)c4ccc(N(C)C)cc4)s3)c2)CC1,4.568636235841013,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919ea40>,False
CHEMBL318485,CDK4,27000.0,nM,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccccc3F)ncn2)cc1,4.568636235841013,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919e9d0>,False
CHEMBL2163611,CDK2,27000.0,nM,Cc1c(N[C@H]2CCCNC2)nc2ccnn2c1Nc1ccc2c(cnn2C)c1,4.568636235841013,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919e8f0>,False
CHEMBL100811,CDK2,28000.0,nM,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccccc3Br)ncn2)cc1,4.552841968657781,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919e810>,False
CHEMBL495758,CDK1,28000.0,nM,c1ccc2[nH]c(-c3cc[nH]n3)nc2c1,4.552841968657781,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919e730>,False
CHEMBL495758,CDK2,28000.0,nM,c1ccc2[nH]c(-c3cc[nH]n3)nc2c1,4.552841968657781,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919e6c0>,False
CHEMBL1087650,CDK1,28400.0,nM,CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccnc3c(-c4cccc(O)c4)c(-c4ccncc4)nn23)cc1,4.546681659952962,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919e5e0>,False
CHEMBL2348176,CDK2,28500.0,nM,Nc1nccc(-n2ccc3ccccc32)n1,4.54515513999149,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919e570>,False
CHEMBL4649135,CDK1,28600.0,nM,CCn1cnc2c(NCc3nc4ccc(F)c(F)c4[nH]3)nc(N3CCCC[C@H]3CCO)nc21,4.543633966870957,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919e500>,False
CHEMBL573578,CDK2,29000.0,nM,CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,4.537602002101044,True,<rdkit.Chem.rdchem.Mol object at 0x735c7919e420>,False
